t 	 vel_treadmill 	 CPG_LF 	 CPG_LH 	 CPG_RF 	 CPG_RH 	 Cycle_LF 	 Cycle_LH 	 Cycle_RF 	 Cycle_RH 	 RG-F_fV_LF 	 RG-E_fV_LF 	 RG-F_fV_LH 	 RG-E_fV_LH 	 RG-F_fV_RF 	 RG-E_fV_RF 	 RG-F_fV_RH 	 RG-E_fV_RH 	 RG-F_V_LF 	 RG-E_V_LF 	 RG-F_V_LH 	 RG-E_V_LH 	 RG-F_V_RF 	 RG-E_V_RF 	 RG-F_V_RH 	 RG-E_V_RH 	 PF-Sw_LF 	 PF-St_LF 	 PF-Lo_LF 	 PF-Td_LF 	 PF-Sw_LH 	 PF-St_LH 	 PF-Lo_LH 	 PF-Td_LH 	 PF-Sw_RF 	 PF-St_RF 	 PF-Lo_RF 	 PF-Td_RF 	 PF-Sw_RH 	 PF-St_RH 	 PF-Lo_RH 	 PF-Td_RH 	 Mn-1_LF 	 Mn-2_LF 	 Mn-3_LF 	 Mn-4_LF 	 Mn-5_LF 	 Mn-6_LF 	 Mn-1_LH 	 Mn-2_LH 	 Mn-3_LH 	 Mn-4_LH 	 Mn-5_LH 	 Mn-6_LH 	 Mn-1_RF 	 Mn-2_RF 	 Mn-3_RF 	 Mn-4_RF 	 Mn-5_RF 	 Mn-6_RF 	 Mn-1_RH 	 Mn-2_RH 	 Mn-3_RH 	 Mn-4_RH 	 Mn-5_RH 	 Mn-6_RH 	 Mn-1_LF_ONOFF 	 Mn-2_LF_ONOFF 	 Mn-3_LF_ONOFF 	 Mn-4_LF_ONOFF 	 Mn-5_LF_ONOFF 	 Mn-6_LF_ONOFF 	 Mn-1_LH_ONOFF 	 Mn-2_LH_ONOFF 	 Mn-3_LH_ONOFF 	 Mn-4_LH_ONOFF 	 Mn-5_LH_ONOFF 	 Mn-6_LH_ONOFF 	 Mn-1_RF_ONOFF 	 Mn-2_RF_ONOFF 	 Mn-3_RF_ONOFF 	 Mn-4_RF_ONOFF 	 Mn-5_RF_ONOFF 	 Mn-6_RF_ONOFF 	 Mn-1_RH_ONOFF 	 Mn-2_RH_ONOFF 	 Mn-3_RH_ONOFF 	 Mn-4_RH_ONOFF 	 Mn-5_RH_ONOFF 	 Mn-6_RH_ONOFF 	 touch_LF 	 touch_LH 	 touch_RF 	 touch_RH 	 feed_prs_LF 	 feed_prs_LH 	 feed_prs_RF 	 feed_prs_RH 	 RG-F_period_LF 	 RG-E_period_LF 	 RG-F_period_LH 	 RG-E_period_LH 	 RG-F_period_RF 	 RG-E_period_RF 	 RG-F_period_RH 	 RG-E_period_RH 	 duty_ratio_LF 	 duty_ratio_LH 	 duty_ratio_RF 	 duty_ratio_RH 	 In_Feed_LF 	 In_Feed_LH 	 In_Feed_RF 	 In_Feed_RH 	 muscle_io 	 
24.610806 	 1.115223 	 -0.220683 	 -0.207309 	 -0.262901 	 -0.224654 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.220683 	 0.000000 	 0.207309 	 0.000000 	 0.262901 	 0.000000 	 0.224654 	 0.000000 	 -40.093506 	 -58.963699 	 -40.729782 	 -58.274712 	 -38.247574 	 -60.421223 	 -39.909996 	 -59.209934 	 0.126323 	 0.000000 	 0.000000 	 0.000000 	 0.120690 	 0.000000 	 0.000000 	 0.000000 	 0.142795 	 0.000000 	 0.000000 	 0.000000 	 0.127903 	 0.000000 	 0.000000 	 0.000000 	 0.117985 	 0.000000 	 0.118774 	 0.000000 	 0.118774 	 0.000000 	 0.104067 	 0.000000 	 0.104662 	 0.000000 	 0.104662 	 0.000000 	 0.154945 	 0.000000 	 0.156168 	 0.000000 	 0.156168 	 0.000000 	 0.121868 	 0.000000 	 0.121996 	 0.000000 	 0.121996 	 0.000000 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5591125 	 
24.622799 	 1.122906 	 -0.215397 	 -0.204149 	 -0.252912 	 -0.218416 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.215397 	 0.000000 	 0.204149 	 0.000000 	 0.252912 	 0.000000 	 0.218416 	 0.000000 	 -40.341560 	 -58.710907 	 -40.884480 	 -58.047173 	 -38.665123 	 -60.118206 	 -40.199356 	 -58.964725 	 0.124447 	 0.000000 	 0.000000 	 0.000000 	 0.118954 	 0.000000 	 0.000000 	 0.000000 	 0.138828 	 0.000000 	 0.000000 	 0.000000 	 0.125894 	 0.000000 	 0.000000 	 0.000000 	 0.111316 	 0.000000 	 0.110942 	 0.000000 	 0.110942 	 0.000000 	 0.099969 	 0.000000 	 0.099384 	 0.000000 	 0.099384 	 0.000000 	 0.146083 	 0.000000 	 0.146582 	 0.000000 	 0.146582 	 0.000000 	 0.114363 	 0.000000 	 0.115100 	 0.000000 	 0.115100 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592341 	 
24.632809 	 1.118268 	 -0.211874 	 -0.201040 	 -0.245250 	 -0.214250 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.211874 	 0.000000 	 0.201040 	 0.000000 	 0.245250 	 0.000000 	 0.214250 	 0.000000 	 -40.509327 	 -58.501232 	 -41.038479 	 -57.849865 	 -38.992886 	 -59.881401 	 -40.395985 	 -58.748150 	 0.122727 	 0.000000 	 0.000000 	 0.000000 	 0.117732 	 0.000000 	 0.000000 	 0.000000 	 0.135787 	 0.000000 	 0.000000 	 0.000000 	 0.124103 	 0.000000 	 0.000000 	 0.000000 	 0.107481 	 0.000000 	 0.107406 	 0.000000 	 0.107406 	 0.000000 	 0.096852 	 0.000000 	 0.097608 	 0.000000 	 0.097608 	 0.000000 	 0.141004 	 0.000000 	 0.141084 	 0.000000 	 0.141084 	 0.000000 	 0.111266 	 0.000000 	 0.110885 	 0.000000 	 0.110885 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592341 	 
24.644802 	 1.117349 	 -0.208016 	 -0.197766 	 -0.237823 	 -0.210141 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.208016 	 0.000000 	 0.197766 	 0.000000 	 0.237823 	 0.000000 	 0.210141 	 0.000000 	 -40.695419 	 -58.265949 	 -41.202538 	 -57.608150 	 -39.317234 	 -59.610882 	 -40.592613 	 -58.518841 	 0.120783 	 0.000000 	 0.000000 	 0.000000 	 0.116535 	 0.000000 	 0.000000 	 0.000000 	 0.132708 	 0.000000 	 0.000000 	 0.000000 	 0.122061 	 0.000000 	 0.000000 	 0.000000 	 0.104381 	 0.000000 	 0.105106 	 0.000000 	 0.105106 	 0.000000 	 0.093657 	 0.000000 	 0.094231 	 0.000000 	 0.094231 	 0.000000 	 0.133009 	 0.000000 	 0.133477 	 0.000000 	 0.133477 	 0.000000 	 0.106483 	 0.000000 	 0.106290 	 0.000000 	 0.106290 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592385 	 
24.654812 	 1.132881 	 -0.204647 	 -0.196196 	 -0.231294 	 -0.206386 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.204647 	 0.000000 	 0.196196 	 0.000000 	 0.231294 	 0.000000 	 0.206386 	 0.000000 	 -40.860001 	 -58.064598 	 -41.281952 	 -57.432373 	 -39.608166 	 -59.392918 	 -40.774769 	 -58.315434 	 0.119519 	 0.000000 	 0.000000 	 0.000000 	 0.115335 	 0.000000 	 0.000000 	 0.000000 	 0.130630 	 0.000000 	 0.000000 	 0.000000 	 0.120662 	 0.000000 	 0.000000 	 0.000000 	 0.101304 	 0.000000 	 0.101573 	 0.000000 	 0.101573 	 0.000000 	 0.091866 	 0.000000 	 0.092180 	 0.000000 	 0.092180 	 0.000000 	 0.127210 	 0.000000 	 0.127385 	 0.000000 	 0.127385 	 0.000000 	 0.102784 	 0.000000 	 0.103351 	 0.000000 	 0.103351 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592384 	 
24.666805 	 1.154049 	 -0.200991 	 -0.193682 	 -0.223766 	 -0.203094 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.200991 	 0.000000 	 0.193682 	 0.000000 	 0.223766 	 0.000000 	 0.203094 	 0.000000 	 -41.040909 	 -57.837353 	 -41.410065 	 -57.172352 	 -39.950825 	 -59.133919 	 -40.936539 	 -58.093502 	 0.118081 	 0.000000 	 0.000000 	 0.000000 	 0.114214 	 0.000000 	 0.000000 	 0.000000 	 0.128228 	 0.000000 	 0.000000 	 0.000000 	 0.118988 	 0.000000 	 0.000000 	 0.000000 	 0.096885 	 0.000000 	 0.097308 	 0.000000 	 0.097308 	 0.000000 	 0.088178 	 0.000000 	 0.088728 	 0.000000 	 0.088728 	 0.000000 	 0.121546 	 0.000000 	 0.122397 	 0.000000 	 0.122397 	 0.000000 	 0.099828 	 0.000000 	 0.099561 	 0.000000 	 0.099561 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 3 	 0 	 3 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 86100 	 
24.678810 	 1.142521 	 -0.197771 	 -0.191534 	 -0.219115 	 -0.199663 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.197771 	 0.000000 	 0.191534 	 0.000000 	 0.219115 	 0.000000 	 0.199663 	 0.000000 	 -41.202290 	 -57.601685 	 -41.520611 	 -56.937363 	 -40.166668 	 -58.881317 	 -41.107235 	 -57.865696 	 0.116770 	 0.000000 	 0.000000 	 0.000000 	 0.113137 	 0.000000 	 0.000000 	 0.000000 	 0.125881 	 0.000000 	 0.000000 	 0.000000 	 0.117522 	 0.000000 	 0.000000 	 0.000000 	 0.095047 	 0.000000 	 0.095503 	 0.000000 	 0.095503 	 0.000000 	 0.086302 	 0.000000 	 0.086759 	 0.000000 	 0.086759 	 0.000000 	 0.115532 	 0.000000 	 0.116447 	 0.000000 	 0.116447 	 0.000000 	 0.095758 	 0.000000 	 0.095818 	 0.000000 	 0.095818 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592341 	 
24.690804 	 1.167795 	 -0.195604 	 -0.189089 	 -0.213934 	 -0.197520 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.195604 	 0.000000 	 0.189089 	 0.000000 	 0.213934 	 0.000000 	 0.197520 	 0.000000 	 -41.311974 	 -57.365738 	 -41.647503 	 -56.686153 	 -40.410969 	 -58.630569 	 -41.214920 	 -57.628647 	 0.115477 	 0.000000 	 0.000000 	 0.000000 	 0.112278 	 0.000000 	 0.000000 	 0.000000 	 0.123843 	 0.000000 	 0.000000 	 0.000000 	 0.116067 	 0.000000 	 0.000000 	 0.000000 	 0.091461 	 0.000000 	 0.092369 	 0.000000 	 0.092369 	 0.000000 	 0.084828 	 0.000000 	 0.085502 	 0.000000 	 0.085502 	 0.000000 	 0.111882 	 0.000000 	 0.111010 	 0.000000 	 0.111010 	 0.000000 	 0.092241 	 0.000000 	 0.092841 	 0.000000 	 0.092841 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592341 	 
24.700813 	 1.147399 	 -0.193810 	 -0.187741 	 -0.210182 	 -0.195385 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.193810 	 0.000000 	 0.187741 	 0.000000 	 0.210182 	 0.000000 	 0.195385 	 0.000000 	 -41.403553 	 -57.165234 	 -41.718044 	 -56.506462 	 -40.590622 	 -58.424381 	 -41.323158 	 -57.444679 	 0.114413 	 0.000000 	 0.000000 	 0.000000 	 0.111641 	 0.000000 	 0.000000 	 0.000000 	 0.122229 	 0.000000 	 0.000000 	 0.000000 	 0.114917 	 0.000000 	 0.000000 	 0.000000 	 0.089659 	 0.000000 	 0.090362 	 0.000000 	 0.090362 	 0.000000 	 0.082723 	 0.000000 	 0.083328 	 0.000000 	 0.083328 	 0.000000 	 0.107651 	 0.000000 	 0.107057 	 0.000000 	 0.107057 	 0.000000 	 0.091677 	 0.000000 	 0.092095 	 0.000000 	 0.092095 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592385 	 
24.712807 	 1.143426 	 -0.191629 	 -0.186658 	 -0.206541 	 -0.192827 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.191629 	 0.000000 	 0.186658 	 0.000000 	 0.206541 	 0.000000 	 0.192827 	 0.000000 	 -41.515701 	 -56.928856 	 -41.775013 	 -56.236496 	 -40.767231 	 -58.175316 	 -41.453949 	 -57.223591 	 0.113271 	 0.000000 	 0.000000 	 0.000000 	 0.110602 	 0.000000 	 0.000000 	 0.000000 	 0.120429 	 0.000000 	 0.000000 	 0.000000 	 0.113921 	 0.000000 	 0.000000 	 0.000000 	 0.087655 	 0.000000 	 0.088324 	 0.000000 	 0.088324 	 0.000000 	 0.081576 	 0.000000 	 0.082108 	 0.000000 	 0.082108 	 0.000000 	 0.103306 	 0.000000 	 0.103927 	 0.000000 	 0.103927 	 0.000000 	 0.087931 	 0.000000 	 0.088366 	 0.000000 	 0.088366 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 84 	 
24.722816 	 1.144920 	 -0.189877 	 -0.185547 	 -0.203000 	 -0.190966 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.189877 	 0.000000 	 0.185547 	 0.000000 	 0.203000 	 0.000000 	 0.190966 	 0.000000 	 -41.606468 	 -56.729042 	 -41.833645 	 -55.951477 	 -40.941185 	 -57.985008 	 -41.549946 	 -57.020130 	 0.112641 	 0.000000 	 0.000000 	 0.000000 	 0.110103 	 0.000000 	 0.000000 	 0.000000 	 0.119208 	 0.000000 	 0.000000 	 0.000000 	 0.113095 	 0.000000 	 0.000000 	 0.000000 	 0.086236 	 0.000000 	 0.086892 	 0.000000 	 0.086892 	 0.000000 	 0.079214 	 0.000000 	 0.079855 	 0.000000 	 0.079855 	 0.000000 	 0.101430 	 0.000000 	 0.101128 	 0.000000 	 0.101128 	 0.000000 	 0.086743 	 0.000000 	 0.086920 	 0.000000 	 0.086920 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 84 	 
24.734810 	 1.139181 	 -0.187800 	 -0.184002 	 -0.200188 	 -0.189493 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.187800 	 0.000000 	 0.184002 	 0.000000 	 0.200188 	 0.000000 	 0.189493 	 0.000000 	 -41.714954 	 -56.486252 	 -41.915733 	 -55.552959 	 -41.080944 	 -57.757656 	 -41.626438 	 -56.806755 	 0.111947 	 0.000000 	 0.000000 	 0.000000 	 0.109389 	 0.000000 	 0.000000 	 0.000000 	 0.117720 	 0.000000 	 0.000000 	 0.000000 	 0.111998 	 0.000000 	 0.000000 	 0.000000 	 0.083737 	 0.000000 	 0.083826 	 0.000000 	 0.083826 	 0.000000 	 0.078318 	 0.000000 	 0.078450 	 0.000000 	 0.078450 	 0.000000 	 0.096538 	 0.000000 	 0.096229 	 0.000000 	 0.096229 	 0.000000 	 0.085132 	 0.000000 	 0.085707 	 0.000000 	 0.085707 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592341 	 
24.746819 	 1.134826 	 -0.186878 	 -0.183184 	 -0.197254 	 -0.187801 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.186878 	 0.000000 	 0.183184 	 0.000000 	 0.197254 	 0.000000 	 0.187801 	 0.000000 	 -41.763397 	 -56.199493 	 -41.959385 	 -55.114105 	 -41.228374 	 -57.525246 	 -41.714901 	 -56.549587 	 0.110807 	 0.000000 	 0.000000 	 0.000000 	 0.108825 	 0.000000 	 0.000000 	 0.000000 	 0.116345 	 0.000000 	 0.000000 	 0.000000 	 0.111261 	 0.000000 	 0.000000 	 0.000000 	 0.082585 	 0.000000 	 0.083498 	 0.000000 	 0.083498 	 0.000000 	 0.077440 	 0.000000 	 0.078008 	 0.000000 	 0.078008 	 0.000000 	 0.095164 	 0.000000 	 0.095774 	 0.000000 	 0.095774 	 0.000000 	 0.082554 	 0.000000 	 0.083332 	 0.000000 	 0.083332 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592341 	 
24.758812 	 1.135203 	 -0.185399 	 -0.181806 	 -0.194759 	 -0.185657 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.185399 	 0.000000 	 0.181806 	 0.000000 	 0.194759 	 0.000000 	 0.185657 	 0.000000 	 -41.841499 	 -55.877522 	 -42.033272 	 -54.403511 	 -41.355034 	 -57.291523 	 -41.827869 	 -56.277020 	 0.110292 	 0.000000 	 0.000000 	 0.000000 	 0.108279 	 0.000000 	 0.000000 	 0.000000 	 0.115157 	 0.000000 	 0.000000 	 0.000000 	 0.110654 	 0.000000 	 0.000000 	 0.000000 	 0.079943 	 0.000000 	 0.080431 	 0.000000 	 0.080431 	 0.000000 	 0.077322 	 0.000000 	 0.077968 	 0.000000 	 0.077968 	 0.000000 	 0.092082 	 0.000000 	 0.092465 	 0.000000 	 0.092465 	 0.000000 	 0.080982 	 0.000000 	 0.081735 	 0.000000 	 0.081735 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592385 	 
24.768822 	 1.142004 	 -0.184194 	 -0.181601 	 -0.192941 	 -0.185203 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.184194 	 0.000000 	 0.181601 	 0.000000 	 0.192941 	 0.000000 	 0.185203 	 0.000000 	 -41.905495 	 -55.544453 	 -42.044304 	 -53.142052 	 -41.448112 	 -57.088356 	 -41.851883 	 -56.083038 	 0.109661 	 0.000000 	 0.000000 	 0.000000 	 0.107763 	 0.000000 	 0.000000 	 0.000000 	 0.114254 	 0.000000 	 0.000000 	 0.000000 	 0.109854 	 0.000000 	 0.000000 	 0.000000 	 0.079123 	 0.000000 	 0.079701 	 0.000000 	 0.079701 	 0.000000 	 0.075775 	 0.000000 	 0.075798 	 0.000000 	 0.075798 	 0.000000 	 0.089218 	 0.000000 	 0.089986 	 0.000000 	 0.089986 	 0.000000 	 0.079548 	 0.000000 	 0.080197 	 0.000000 	 0.080197 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 84 	 
24.780815 	 1.126982 	 -0.182924 	 0.047544 	 -0.190893 	 -0.183994 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.182924 	 0.000000 	 0.180716 	 0.228261 	 0.190893 	 0.000000 	 0.183994 	 0.000000 	 -41.973305 	 -53.908737 	 -42.092010 	 -39.745258 	 -41.553764 	 -56.841461 	 -41.916142 	 -55.841873 	 0.109178 	 0.000000 	 0.000000 	 0.000000 	 0.107447 	 0.000000 	 0.000000 	 0.149909 	 0.113252 	 0.000000 	 0.000000 	 0.000000 	 0.109092 	 0.000000 	 0.000000 	 0.000000 	 0.078232 	 0.000000 	 0.078669 	 0.000000 	 0.078669 	 0.000000 	 0.274876 	 0.000000 	 0.088684 	 0.000000 	 0.088684 	 0.000000 	 0.086687 	 0.000000 	 0.086868 	 0.000000 	 0.086868 	 0.000000 	 0.079247 	 0.000000 	 0.079588 	 0.000000 	 0.079588 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 82005 	 
24.790825 	 1.122616 	 0.026411 	 0.195132 	 -0.189236 	 -0.183066 	 0.490032 	 0.486053 	 0.516056 	 0.500046 	 0.179454 	 0.205865 	 0.077097 	 0.272228 	 0.189236 	 0.000000 	 0.183066 	 0.000000 	 -42.160412 	 -40.800266 	 -49.859718 	 -37.866764 	 -41.639843 	 -56.694794 	 -41.965668 	 -55.713585 	 0.108108 	 0.000000 	 0.000000 	 0.120307 	 0.000000 	 0.101460 	 0.000000 	 0.221930 	 0.112527 	 0.000000 	 0.000000 	 0.000000 	 0.109081 	 0.000000 	 0.000000 	 0.000000 	 0.164669 	 0.000000 	 0.084706 	 0.000000 	 0.084706 	 0.000000 	 0.223818 	 0.000000 	 0.000000 	 0.287803 	 0.000000 	 0.287803 	 0.086375 	 0.000000 	 0.086976 	 0.000000 	 0.086976 	 0.000000 	 0.077803 	 0.000000 	 0.078345 	 0.000000 	 0.078345 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 3 	 0 	 0 	 3 	 0 	 3 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 3 	 0 	 0 	 0.000000 	 7.798497 	 0.000000 	 0.000000 	 0.326027 	 0.194008 	 0.348045 	 0.172020 	 0.350040 	 0.198029 	 0.368027 	 0.168015 	 0.373067 	 0.330766 	 0.361320 	 0.313436 	 0.000000 	 0.327209 	 0.000000 	 0.000000 	 5593685 	 
